"REF_DATE","GEO","DGUID","Sex","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000","Alberta","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457960","10.3.2","12.7","","","","1"
"2000","British Columbia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457961","11.1.1","6645","","","","0"
"2000","British Columbia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457962","11.1.2","100","","","","0"
"2000","British Columbia","","Males","Total number of police officers","Number","223","units ","0","v19457963","11.2.1","5477","","","","0"
"2000","British Columbia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457964","11.2.2","82.4","","","","1"
"2000","British Columbia","","Females","Total number of police officers","Number","223","units ","0","v19457965","11.3.1","1168","","","","0"
"2000","British Columbia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457966","11.3.2","17.6","","","","1"
"2000","Yukon","","Both sexes","Total number of police officers","Number","223","units ","0","v19457967","12.1.1","120","","","","0"
"2000","Yukon","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457968","12.1.2","100","","","","0"
"2000","Yukon","","Males","Total number of police officers","Number","223","units ","0","v19457969","12.2.1","106","","","","0"
"2000","Yukon","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457970","12.2.2","88.3","","","","1"
"2000","Yukon","","Females","Total number of police officers","Number","223","units ","0","v19457971","12.3.1","14","","","","0"
"2000","Yukon","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457972","12.3.2","11.7","","","","1"
"2000","Northwest Territories","","Both sexes","Total number of police officers","Number","223","units ","0","v19457973","14.1.1","154","","","","0"
"2000","Northwest Territories","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457974","14.1.2","100","","","","0"
"2000","Northwest Territories","","Males","Total number of police officers","Number","223","units ","0","v19457975","14.2.1","134","","","","0"
"2000","Northwest Territories","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457976","14.2.2","87.0","","","","1"
"2000","Northwest Territories","","Females","Total number of police officers","Number","223","units ","0","v19457977","14.3.1","20","","","","0"
"2000","Northwest Territories","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457978","14.3.2","13.0","","","","1"
"2000","Nunavut","","Both sexes","Total number of police officers","Number","223","units ","0","v19457985","15.1.1","86","","","","0"
"2000","Nunavut","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457986","15.1.2","100","","","","0"
"2000","Nunavut","","Males","Total number of police officers","Number","223","units ","0","v19457987","15.2.1","77","","","","0"
"2000","Nunavut","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457988","15.2.2","89.5","","","","1"
"2000","Nunavut","","Females","Total number of police officers","Number","223","units ","0","v19457989","15.3.1","9","","","","0"
"2000","Nunavut","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457990","15.3.2","10.5","","","","1"
"2000","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Total number of police officers","Number","223","units ","0","v19457991","16.1.1","975","","","","0"
"2000","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457992","16.1.2","100","","","","0"
"2000","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Total number of police officers","Number","223","units ","0","v19457993","16.2.1","875","","","","0"
"2000","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457994","16.2.2","89.7","","","","1"
"2000","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Total number of police officers","Number","223","units ","0","v19457995","16.3.1","100","","","","0"
"2000","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457996","16.3.2","10.3","","","","1"
"2001","Canada","","Both sexes","Total number of police officers","Number","223","units ","0","v19457901","1.1.1","57076","","","","0"
"2001","Canada","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457902","1.1.2","100","","","","0"
"2001","Canada","","Males","Total number of police officers","Number","223","units ","0","v19457903","1.2.1","48803","","","","0"
"2001","Canada","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457904","1.2.2","85.5","","","","1"
"2001","Canada","","Females","Total number of police officers","Number","223","units ","0","v19457905","1.3.1","8273","","","","0"
"2001","Canada","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457906","1.3.2","14.5","","","","1"
"2001","Newfoundland and Labrador","","Both sexes","Total number of police officers","Number","223","units ","0","v19457907","2.1.1","767","","","","0"
"2001","Newfoundland and Labrador","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457908","2.1.2","100","","","","0"
"2001","Newfoundland and Labrador","","Males","Total number of police officers","Number","223","units ","0","v19457909","2.2.1","689","","","","0"
"2001","Newfoundland and Labrador","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457910","2.2.2","89.8","","","","1"
"2001","Newfoundland and Labrador","","Females","Total number of police officers","Number","223","units ","0","v19457911","2.3.1","78","","","","0"
"2001","Newfoundland and Labrador","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457912","2.3.2","10.2","","","","1"
"2001","Prince Edward Island","","Both sexes","Total number of police officers","Number","223","units ","0","v19457913","3.1.1","203","","","","0"
"2001","Prince Edward Island","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457914","3.1.2","100","","","","0"
"2001","Prince Edward Island","","Males","Total number of police officers","Number","223","units ","0","v19457915","3.2.1","182","","","","0"
"2001","Prince Edward Island","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457916","3.2.2","89.7","","","","1"
"2001","Prince Edward Island","","Females","Total number of police officers","Number","223","units ","0","v19457917","3.3.1","21","","","","0"
"2001","Prince Edward Island","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457918","3.3.2","10.3","","","","1"
"2001","Nova Scotia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457919","4.1.1","1581","","","","0"
"2001","Nova Scotia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457920","4.1.2","100","","","","0"
"2001","Nova Scotia","","Males","Total number of police officers","Number","223","units ","0","v19457921","4.2.1","1419","","","","0"
"2001","Nova Scotia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457922","4.2.2","89.8","","","","1"
"2001","Nova Scotia","","Females","Total number of police officers","Number","223","units ","0","v19457923","4.3.1","162","","","","0"
"2001","Nova Scotia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457924","4.3.2","10.2","","","","1"
"2001","New Brunswick","","Both sexes","Total number of police officers","Number","223","units ","0","v19457925","5.1.1","1317","","","","0"
"2001","New Brunswick","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457926","5.1.2","100","","","","0"
"2001","New Brunswick","","Males","Total number of police officers","Number","223","units ","0","v19457927","5.2.1","1173","","","","0"
"2001","New Brunswick","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457928","5.2.2","89.1","","","","1"
"2001","New Brunswick","","Females","Total number of police officers","Number","223","units ","0","v19457929","5.3.1","144","","","","0"
"2001","New Brunswick","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457930","5.3.2","10.9","","","","1"
"2001","Quebec","","Both sexes","Total number of police officers","Number","223","units ","0","v19457931","6.1.1","13927","","","","0"
"2001","Quebec","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457932","6.1.2","100","","","","0"
"2001","Quebec","","Males","Total number of police officers","Number","223","units ","0","v19457933","6.2.1","12004","","","","0"
"2001","Quebec","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457934","6.2.2","86.2","","","","1"
"2001","Quebec","","Females","Total number of police officers","Number","223","units ","0","v19457935","6.3.1","1923","","","","0"
"2001","Quebec","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457936","6.3.2","13.8","","","","1"
"2001","Ontario","","Both sexes","Total number of police officers","Number","223","units ","0","v19457937","7.1.1","22175","","","","0"
